Path[0]Xgrid,20,Ygrid,5,Distance,36.6791643405797,Fdis,0.0272634346495637,Fitness,0,subcount,28
sub[0]Xgrid,6,Ygrid,3,36.7237857777127,sub[1]Xgrid,12,Ygrid,4,36.7237857777127,sub[2]Xgrid,20,Ygrid,5,36.7237857777127,
sub[0]Xgrid,6,Ygrid,3,36.7237857777127,sub[1]Xgrid,12,Ygrid,4,36.7237857777127,sub[2]Xgrid,20,Ygrid,5,36.7237857777127,
sub[0]Xgrid,20,Ygrid,5,36.726688500922,sub[1]Xgrid,21,Ygrid,13,36.726688500922,
sub[0]Xgrid,20,Ygrid,5,36.726688500922,sub[1]Xgrid,21,Ygrid,13,36.726688500922,









sub[0]Xgrid,20,Ygrid,5,36.75836814868,sub[1]Xgrid,23,Ygrid,15,36.75836814868,
sub[0]Xgrid,20,Ygrid,5,36.75836814868,sub[1]Xgrid,23,Ygrid,15,36.75836814868,
sub[0]Xgrid,20,Ygrid,5,36.75836814868,sub[1]Xgrid,23,Ygrid,15,36.75836814868,















sub[0]Xgrid,6,Ygrid,3,36.7983099564089,sub[1]Xgrid,11,Ygrid,3,36.7983099564089,sub[2]Xgrid,20,Ygrid,5,36.7983099564089,








sub[0]Xgrid,20,Ygrid,5,36.9117871423056,sub[1]Xgrid,20,Ygrid,12,36.9117871423056,
sub[0]Xgrid,20,Ygrid,5,36.9117871423056,sub[1]Xgrid,20,Ygrid,12,36.9117871423056,




sub[0]Xgrid,20,Ygrid,5,36.9673764123517,sub[1]Xgrid,24,Ygrid,16,36.9673764123517,
sub[0]Xgrid,20,Ygrid,5,36.9673764123517,sub[1]Xgrid,24,Ygrid,16,36.9673764123517,
sub[0]Xgrid,20,Ygrid,5,36.9673764123517,sub[1]Xgrid,24,Ygrid,16,36.9673764123517,











sub[0]Xgrid,6,Ygrid,3,37.1421776336442,sub[1]Xgrid,10,Ygrid,2,37.1421776336442,sub[2]Xgrid,20,Ygrid,5,37.1421776336442,
sub[0]Xgrid,6,Ygrid,3,37.1421776336442,sub[1]Xgrid,10,Ygrid,2,37.1421776336442,sub[2]Xgrid,20,Ygrid,5,37.1421776336442,










































































sub[0]Xgrid,6,Ygrid,3,37.8890166852996,sub[1]Xgrid,9,Ygrid,1,37.8890166852996,sub[2]Xgrid,20,Ygrid,5,37.8890166852996,
sub[0]Xgrid,6,Ygrid,3,37.8890166852996,sub[1]Xgrid,9,Ygrid,1,37.8890166852996,sub[2]Xgrid,20,Ygrid,5,37.8890166852996,
























































































































sub[0]Xgrid,6,Ygrid,3,39.18431677458,sub[1]Xgrid,8,Ygrid,0,39.18431677458,sub[2]Xgrid,20,Ygrid,5,39.18431677458,
sub[0]Xgrid,6,Ygrid,3,39.18431677458,sub[1]Xgrid,8,Ygrid,0,39.18431677458,sub[2]Xgrid,20,Ygrid,5,39.18431677458,
sub[0]Xgrid,6,Ygrid,3,39.18431677458,sub[1]Xgrid,8,Ygrid,0,39.18431677458,sub[2]Xgrid,20,Ygrid,5,39.18431677458,
























































































































































































































































































































































































































Path[1]Xgrid,22,Ygrid,5,Distance,38.3917860656619,Fdis,0.0260472382891926,Fitness,0,subcount,56
Path[1]Xgrid,23,Ygrid,20,Distance,38.3917860656619,Fdis,0.0260472382891926,Fitness,0,subcount,56
sub[0]Xgrid,22,Ygrid,5,38.3917860656619,sub[1]Xgrid,23,Ygrid,20,38.3917860656619,
sub[0]Xgrid,22,Ygrid,5,38.4309581002126,sub[1]Xgrid,23,Ygrid,20,38.4309581002126,sub[2]Xgrid,24,Ygrid,23,38.4309581002126,
sub[0]Xgrid,22,Ygrid,5,38.4309581002126,sub[1]Xgrid,23,Ygrid,20,38.4309581002126,sub[2]Xgrid,24,Ygrid,23,38.4309581002126,
sub[0]Xgrid,22,Ygrid,5,38.4309581002126,sub[1]Xgrid,23,Ygrid,20,38.4309581002126,sub[2]Xgrid,24,Ygrid,23,38.4309581002126,
sub[0]Xgrid,22,Ygrid,5,38.4309581002126,sub[1]Xgrid,23,Ygrid,20,38.4309581002126,sub[2]Xgrid,24,Ygrid,23,38.4309581002126,
sub[0]Xgrid,22,Ygrid,5,38.4309581002126,sub[1]Xgrid,23,Ygrid,20,38.4309581002126,sub[2]Xgrid,24,Ygrid,23,38.4309581002126,
sub[0]Xgrid,6,Ygrid,2,38.4372035614744,sub[1]Xgrid,12,Ygrid,3,38.4372035614744,sub[2]Xgrid,22,Ygrid,5,38.4372035614744,sub[3]Xgrid,23,Ygrid,20,38.4372035614744,
sub[0]Xgrid,6,Ygrid,2,38.4372035614744,sub[1]Xgrid,12,Ygrid,3,38.4372035614744,sub[2]Xgrid,22,Ygrid,5,38.4372035614744,sub[3]Xgrid,23,Ygrid,20,38.4372035614744,
sub[0]Xgrid,6,Ygrid,2,38.4372035614744,sub[1]Xgrid,12,Ygrid,3,38.4372035614744,sub[2]Xgrid,22,Ygrid,5,38.4372035614744,sub[3]Xgrid,23,Ygrid,20,38.4372035614744,
sub[0]Xgrid,6,Ygrid,2,38.4918970314085,sub[1]Xgrid,13,Ygrid,4,38.4918970314085,sub[2]Xgrid,22,Ygrid,5,38.4918970314085,sub[3]Xgrid,23,Ygrid,20,38.4918970314085,
sub[0]Xgrid,6,Ygrid,2,38.4918970314085,sub[1]Xgrid,13,Ygrid,4,38.4918970314085,sub[2]Xgrid,22,Ygrid,5,38.4918970314085,sub[3]Xgrid,23,Ygrid,20,38.4918970314085,
sub[0]Xgrid,6,Ygrid,2,38.4918970314085,sub[1]Xgrid,13,Ygrid,4,38.4918970314085,sub[2]Xgrid,22,Ygrid,5,38.4918970314085,sub[3]Xgrid,23,Ygrid,20,38.4918970314085,
sub[0]Xgrid,6,Ygrid,2,38.4918970314085,sub[1]Xgrid,13,Ygrid,4,38.4918970314085,sub[2]Xgrid,22,Ygrid,5,38.4918970314085,sub[3]Xgrid,23,Ygrid,20,38.4918970314085,
sub[0]Xgrid,22,Ygrid,5,38.504748417544,sub[1]Xgrid,23,Ygrid,20,38.504748417544,sub[2]Xgrid,23,Ygrid,22,38.504748417544,
sub[0]Xgrid,22,Ygrid,5,38.504748417544,sub[1]Xgrid,23,Ygrid,20,38.504748417544,sub[2]Xgrid,23,Ygrid,22,38.504748417544,
sub[0]Xgrid,22,Ygrid,5,38.504748417544,sub[1]Xgrid,23,Ygrid,20,38.504748417544,sub[2]Xgrid,23,Ygrid,22,38.504748417544,
sub[0]Xgrid,22,Ygrid,5,38.504748417544,sub[1]Xgrid,23,Ygrid,20,38.504748417544,sub[2]Xgrid,23,Ygrid,22,38.504748417544,
sub[0]Xgrid,6,Ygrid,2,38.558156254982,sub[1]Xgrid,11,Ygrid,2,38.558156254982,sub[2]Xgrid,22,Ygrid,5,38.558156254982,sub[3]Xgrid,23,Ygrid,20,38.558156254982,
sub[0]Xgrid,6,Ygrid,2,38.7004057493081,sub[1]Xgrid,14,Ygrid,5,38.7004057493081,sub[2]Xgrid,22,Ygrid,5,38.7004057493081,sub[3]Xgrid,23,Ygrid,20,38.7004057493081,
sub[0]Xgrid,6,Ygrid,2,38.7004057493081,sub[1]Xgrid,14,Ygrid,5,38.7004057493081,sub[2]Xgrid,22,Ygrid,5,38.7004057493081,sub[3]Xgrid,23,Ygrid,20,38.7004057493081,
sub[0]Xgrid,6,Ygrid,2,38.7004057493081,sub[1]Xgrid,14,Ygrid,5,38.7004057493081,sub[2]Xgrid,22,Ygrid,5,38.7004057493081,sub[3]Xgrid,23,Ygrid,20,38.7004057493081,
sub[0]Xgrid,6,Ygrid,2,38.9286182702817,sub[1]Xgrid,10,Ygrid,1,38.9286182702817,sub[2]Xgrid,22,Ygrid,5,38.9286182702817,sub[3]Xgrid,23,Ygrid,20,38.9286182702817,
sub[0]Xgrid,6,Ygrid,2,38.9286182702817,sub[1]Xgrid,10,Ygrid,1,38.9286182702817,sub[2]Xgrid,22,Ygrid,5,38.9286182702817,sub[3]Xgrid,23,Ygrid,20,38.9286182702817,
sub[0]Xgrid,6,Ygrid,2,38.9286182702817,sub[1]Xgrid,10,Ygrid,1,38.9286182702817,sub[2]Xgrid,22,Ygrid,5,38.9286182702817,sub[3]Xgrid,23,Ygrid,20,38.9286182702817,
sub[0]Xgrid,6,Ygrid,2,38.9286182702817,sub[1]Xgrid,10,Ygrid,1,38.9286182702817,sub[2]Xgrid,22,Ygrid,5,38.9286182702817,sub[3]Xgrid,23,Ygrid,20,38.9286182702817,
sub[0]Xgrid,22,Ygrid,5,39.2884452778813,sub[1]Xgrid,23,Ygrid,20,39.2884452778813,sub[2]Xgrid,22,Ygrid,21,39.2884452778813,
sub[0]Xgrid,22,Ygrid,5,39.2884452778813,sub[1]Xgrid,23,Ygrid,20,39.2884452778813,sub[2]Xgrid,22,Ygrid,21,39.2884452778813,

sub[0]Xgrid,6,Ygrid,2,39.6903415566387,sub[1]Xgrid,9,Ygrid,0,39.6903415566387,sub[2]Xgrid,22,Ygrid,5,39.6903415566387,sub[3]Xgrid,23,Ygrid,20,39.6903415566387,
sub[0]Xgrid,6,Ygrid,2,39.6903415566387,sub[1]Xgrid,9,Ygrid,0,39.6903415566387,sub[2]Xgrid,22,Ygrid,5,39.6903415566387,sub[3]Xgrid,23,Ygrid,20,39.6903415566387,
sub[0]Xgrid,6,Ygrid,2,39.6903415566387,sub[1]Xgrid,9,Ygrid,0,39.6903415566387,sub[2]Xgrid,22,Ygrid,5,39.6903415566387,sub[3]Xgrid,23,Ygrid,20,39.6903415566387,
sub[0]Xgrid,22,Ygrid,5,41.2686804400443,sub[1]Xgrid,23,Ygrid,20,41.2686804400443,sub[2]Xgrid,21,Ygrid,20,41.2686804400443,
sub[0]Xgrid,22,Ygrid,5,41.2686804400443,sub[1]Xgrid,23,Ygrid,20,41.2686804400443,sub[2]Xgrid,21,Ygrid,20,41.2686804400443,
sub[0]Xgrid,22,Ygrid,5,43.8340823376455,sub[1]Xgrid,23,Ygrid,20,43.8340823376455,sub[2]Xgrid,20,Ygrid,19,43.8340823376455,
sub[0]Xgrid,22,Ygrid,5,43.8340823376455,sub[1]Xgrid,23,Ygrid,20,43.8340823376455,sub[2]Xgrid,20,Ygrid,19,43.8340823376455,
sub[0]Xgrid,22,Ygrid,5,43.8340823376455,sub[1]Xgrid,23,Ygrid,20,43.8340823376455,sub[2]Xgrid,20,Ygrid,19,43.8340823376455,


















































































































































































































































































































































































































































































































































































































































































sub[0]Xgrid,22,Ygrid,5,46.5510660709505,sub[1]Xgrid,23,Ygrid,20,46.5510660709505,sub[2]Xgrid,19,Ygrid,18,46.5510660709505,

















































































































































































































































































































































































sub[0]Xgrid,22,Ygrid,5,49.3191767921824,sub[1]Xgrid,23,Ygrid,20,49.3191767921824,sub[2]Xgrid,18,Ygrid,17,49.3191767921824,
sub[0]Xgrid,22,Ygrid,5,49.3191767921824,sub[1]Xgrid,23,Ygrid,20,49.3191767921824,sub[2]Xgrid,18,Ygrid,17,49.3191767921824,
sub[0]Xgrid,22,Ygrid,5,49.3191767921824,sub[1]Xgrid,23,Ygrid,20,49.3191767921824,sub[2]Xgrid,18,Ygrid,17,49.3191767921824,










































































sub[0]Xgrid,22,Ygrid,5,50.3514429703425,sub[1]Xgrid,23,Ygrid,20,50.3514429703425,sub[2]Xgrid,24,Ygrid,14,50.3514429703425,
sub[0]Xgrid,22,Ygrid,5,50.3514429703425,sub[1]Xgrid,23,Ygrid,20,50.3514429703425,sub[2]Xgrid,24,Ygrid,14,50.3514429703425,

















































































































































































sub[0]Xgrid,22,Ygrid,5,52.3140414572315,sub[1]Xgrid,23,Ygrid,20,52.3140414572315,sub[2]Xgrid,23,Ygrid,13,52.3140414572315,
sub[0]Xgrid,22,Ygrid,5,52.3140414572315,sub[1]Xgrid,23,Ygrid,20,52.3140414572315,sub[2]Xgrid,23,Ygrid,13,52.3140414572315,
sub[0]Xgrid,22,Ygrid,5,52.3140414572315,sub[1]Xgrid,23,Ygrid,20,52.3140414572315,sub[2]Xgrid,23,Ygrid,13,52.3140414572315,
sub[0]Xgrid,22,Ygrid,5,52.3140414572315,sub[1]Xgrid,23,Ygrid,20,52.3140414572315,sub[2]Xgrid,23,Ygrid,13,52.3140414572315,
sub[0]Xgrid,22,Ygrid,5,52.3140414572315,sub[1]Xgrid,23,Ygrid,20,52.3140414572315,sub[2]Xgrid,23,Ygrid,13,52.3140414572315,





































































































sub[0]Xgrid,22,Ygrid,5,54.4964632489392,sub[1]Xgrid,23,Ygrid,20,54.4964632489392,sub[2]Xgrid,22,Ygrid,12,54.4964632489392,
sub[0]Xgrid,22,Ygrid,5,54.4964632489392,sub[1]Xgrid,23,Ygrid,20,54.4964632489392,sub[2]Xgrid,22,Ygrid,12,54.4964632489392,
sub[0]Xgrid,22,Ygrid,5,54.4964632489392,sub[1]Xgrid,23,Ygrid,20,54.4964632489392,sub[2]Xgrid,22,Ygrid,12,54.4964632489392,
























































sub[0]Xgrid,22,Ygrid,5,56.8298889614635,sub[1]Xgrid,23,Ygrid,20,56.8298889614635,sub[2]Xgrid,21,Ygrid,11,56.8298889614635,
sub[0]Xgrid,22,Ygrid,5,56.8298889614635,sub[1]Xgrid,23,Ygrid,20,56.8298889614635,sub[2]Xgrid,21,Ygrid,11,56.8298889614635,
sub[0]Xgrid,22,Ygrid,5,56.8298889614635,sub[1]Xgrid,23,Ygrid,20,56.8298889614635,sub[2]Xgrid,21,Ygrid,11,56.8298889614635,
sub[0]Xgrid,22,Ygrid,5,56.8298889614635,sub[1]Xgrid,23,Ygrid,20,56.8298889614635,sub[2]Xgrid,21,Ygrid,11,56.8298889614635,










































sub[0]Xgrid,22,Ygrid,5,59.2692067275158,sub[1]Xgrid,23,Ygrid,20,59.2692067275158,sub[2]Xgrid,20,Ygrid,10,59.2692067275158,
sub[0]Xgrid,22,Ygrid,5,59.2692067275158,sub[1]Xgrid,23,Ygrid,20,59.2692067275158,sub[2]Xgrid,20,Ygrid,10,59.2692067275158,



















































































































































































































































































































































































































































































Path[2]Xgrid,20,Ygrid,3,Distance,38.4069446923584,Fdis,0.0260369578473386,Fitness,0,subcount,35











































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































sub[0]Xgrid,20,Ygrid,3,38.4069446923584,







sub[0]Xgrid,20,Ygrid,3,38.4077652806109,sub[1]Xgrid,22,Ygrid,13,38.4077652806109,
sub[0]Xgrid,20,Ygrid,3,38.4077652806109,sub[1]Xgrid,22,Ygrid,13,38.4077652806109,
sub[0]Xgrid,20,Ygrid,3,38.4077652806109,sub[1]Xgrid,22,Ygrid,13,38.4077652806109,
sub[0]Xgrid,20,Ygrid,3,38.4077652806109,sub[1]Xgrid,22,Ygrid,13,38.4077652806109,
sub[0]Xgrid,20,Ygrid,3,38.4077652806109,sub[1]Xgrid,22,Ygrid,13,38.4077652806109,




sub[0]Xgrid,6,Ygrid,2,38.4329434645694,sub[1]Xgrid,11,Ygrid,2,38.4329434645694,sub[2]Xgrid,20,Ygrid,3,38.4329434645694,
sub[0]Xgrid,6,Ygrid,2,38.4329434645694,sub[1]Xgrid,11,Ygrid,2,38.4329434645694,sub[2]Xgrid,20,Ygrid,3,38.4329434645694,
sub[0]Xgrid,6,Ygrid,2,38.4329434645694,sub[1]Xgrid,11,Ygrid,2,38.4329434645694,sub[2]Xgrid,20,Ygrid,3,38.4329434645694,
sub[0]Xgrid,6,Ygrid,2,38.4329434645694,sub[1]Xgrid,11,Ygrid,2,38.4329434645694,sub[2]Xgrid,20,Ygrid,3,38.4329434645694,
sub[0]Xgrid,6,Ygrid,2,38.4329434645694,sub[1]Xgrid,11,Ygrid,2,38.4329434645694,sub[2]Xgrid,20,Ygrid,3,38.4329434645694,











sub[0]Xgrid,20,Ygrid,3,38.4540883809168,sub[1]Xgrid,21,Ygrid,12,38.4540883809168,
sub[0]Xgrid,20,Ygrid,3,38.4540883809168,sub[1]Xgrid,21,Ygrid,12,38.4540883809168,
sub[0]Xgrid,20,Ygrid,3,38.4540883809168,sub[1]Xgrid,21,Ygrid,12,38.4540883809168,
sub[0]Xgrid,20,Ygrid,3,38.4540883809168,sub[1]Xgrid,21,Ygrid,12,38.4540883809168,
sub[0]Xgrid,20,Ygrid,3,38.4540883809168,sub[1]Xgrid,21,Ygrid,12,38.4540883809168,
sub[0]Xgrid,20,Ygrid,3,38.4540883809168,sub[1]Xgrid,21,Ygrid,12,38.4540883809168,
sub[0]Xgrid,20,Ygrid,3,38.4540883809168,sub[1]Xgrid,21,Ygrid,12,38.4540883809168,


sub[0]Xgrid,6,Ygrid,2,38.4603208567302,sub[1]Xgrid,12,Ygrid,3,38.4603208567302,sub[2]Xgrid,20,Ygrid,3,38.4603208567302,


